date,sku_id,units_sold,promotion_active
2025-05-18,A005,8,False
2025-05-18,A006,8,False
2025-05-18,B001,9,False
2025-05-18,B002,1,False
2025-05-19,M001,3,False
2025-05-19,M002,3,False
2025-05-19,M003,2,False
2025-05-19,A001,13,False
2025-05-19,A002,5,False
2025-05-19,A003,8,False
2025-05-19,A004,4,False
2025-05-19,A005,7,False
2025-05-19,A006,6,False
2025-05-19,B001,3,False
2025-05-19,B002,2,False
2025-05-20,M001,4,False
2025-05-20,M002,6,False
2025-05-20,M003,0,False
2025-05-20,A001,10,False
2025-05-20,A002,9,False
2025-05-20,A003,11,False
2025-05-20,A004,5,False
2025-05-20,A005,8,False
2025-05-20,A006,3,False
2025-05-20,B001,2,False
2025-05-20,B002,2,False
2025-05-21,M001,4,False
2025-05-21,M002,3,False
2025-05-21,M003,0,False
2025-05-21,A001,11,False
2025-05-21,A002,6,False
2025-05-21,A003,10,False
2025-05-21,A004,2,False
2025-05-21,A005,3,False
2025-05-21,A006,2,False
2025-05-21,B001,5,False
2025-05-21,B002,1,False
2025-05-22,M001,3,False
2025-05-22,M002,3,False
2025-05-22,M003,3,False
2025-05-22,A001,13,False
2025-05-22,A002,9,False
2025-05-22,A003,4,False
2025-05-22,A004,10,False
2025-05-22,A005,7,False
2025-05-22,A006,5,False
2025-05-22,B001,6,False
2025-05-22,B002,2,False
2025-05-23,M001,5,False
2025-05-23,M002,5,False
2025-05-23,M003,2,False
2025-05-23,A001,9,False
2025-05-23,A002,10,False
2025-05-23,A003,12,False
2025-05-23,A004,5,False
2025-05-23,A005,14,False
2025-05-23,A006,3,False
2025-05-23,B001,4,False
2025-05-23,B002,6,False
2025-05-24,M001,1,False
2025-05-24,M002,3,False
2025-05-24,M003,3,False
2025-05-24,A001,6,False
2025-05-24,A002,8,False
2025-05-24,A003,10,False
2025-05-24,A004,9,False
2025-05-24,A005,10,False
2025-05-24,A006,8,False
2025-05-24,B001,9,False
2025-05-24,B002,5,False
2025-05-25,M001,4,False
2025-05-25,M002,5,False
2025-05-25,M003,4,False
2025-05-25,A001,18,False
2025-05-25,A002,16,False
2025-05-25,A003,11,False
2025-05-25,A004,10,False
2025-05-25,A005,8,False
2025-05-25,A006,9,False
2025-05-25,B001,6,False
2025-05-25,B002,2,False
2025-05-26,M001,6,False
2025-05-26,M002,1,False
2025-05-26,M003,4,False
2025-05-26,A001,15,False
2025-05-26,A002,3,False
2025-05-26,A003,2,False
2025-05-26,A004,2,False
2025-05-26,A005,4,False
2025-05-26,A006,5,False
2025-05-26,B001,3,False
2025-05-26,B002,4,False
2025-05-27,M001,3,False
2025-05-27,M002,3,False
2025-05-27,M003,1,False
2025-05-27,A001,14,False
2025-05-27,A002,5,False
2025-05-27,A003,8,False
2025-05-27,A004,4,False
2025-05-27,A005,5,False
2025-05-27,A006,6,False
2025-05-27,B001,4,False
2025-05-27,B002,2,False
2025-05-28,M001,5,False
2025-05-28,M002,4,False
2025-05-28,M003,2,False
2025-05-28,A001,6,False
2025-05-28,A002,7,False
2025-05-28,A003,5,False
2025-05-28,A004,3,False
2025-05-28,A005,6,False
2025-05-28,A006,6,False
2025-05-28,B001,4,False
2025-05-28,B002,2,False
2025-05-29,M001,2,False
2025-05-29,M002,0,False
2025-05-29,M003,2,False
2025-05-29,A001,8,False
2025-05-29,A002,9,False
2025-05-29,A003,14,False
2025-05-29,A004,6,False
2025-05-29,A005,4,False
2025-05-29,A006,8,False
2025-05-29,B001,3,False
2025-05-29,B002,4,False
2025-05-30,M001,8,False
2025-05-30,M002,5,False
2025-05-30,M003,4,False
2025-05-30,A001,14,False
2025-05-30,A002,8,False
2025-05-30,A003,6,False
2025-05-30,A004,10,False
2025-05-30,A005,9,False
2025-05-30,A006,3,False
2025-05-30,B001,6,False
2025-05-30,B002,5,False
2025-05-31,M001,6,False
2025-05-31,M002,6,False
2025-05-31,M003,3,False
2025-05-31,A001,21,False
2025-05-31,A002,10,False
2025-05-31,A003,21,False
2025-05-31,A004,11,False
2025-05-31,A005,5,False
2025-05-31,A006,6,False
2025-05-31,B001,3,False
2025-05-31,B002,6,False
2025-06-01,M001,7,False
2025-06-01,M002,8,False
2025-06-01,M003,3,False
2025-06-01,A001,20,False
2025-06-01,A002,16,False
2025-06-01,A003,10,False
2025-06-01,A004,9,False
2025-06-01,A005,11,False
2025-06-01,A006,5,False
2025-06-01,B001,6,False
2025-06-01,B002,2,False
2025-06-02,M001,0,False
2025-06-02,M002,4,False
2025-06-02,M003,1,False
2025-06-02,A001,14,False
2025-06-02,A002,7,False
2025-06-02,A003,8,False
2025-06-02,A004,5,False
2025-06-02,A005,4,False
2025-06-02,A006,4,False
2025-06-02,B001,2,False
2025-06-02,B002,1,False
2025-06-03,M001,3,False
2025-06-03,M002,0,False
2025-06-03,M003,1,False
2025-06-03,A001,3,False
2025-06-03,A002,6,False
2025-06-03,A003,5,False
2025-06-03,A004,9,False
2025-06-03,A005,5,False
2025-06-03,A006,6,False
2025-06-03,B001,5,False
2025-06-03,B002,4,False
2025-06-04,M001,1,False
2025-06-04,M002,0,False
2025-06-04,M003,3,False
2025-06-04,A001,10,False
2025-06-04,A002,8,False
2025-06-04,A003,8,False
2025-06-04,A004,9,False
2025-06-04,A005,6,False
2025-06-04,A006,4,False
2025-06-04,B001,3,False
2025-06-04,B002,2,False
2025-06-05,M001,7,False
2025-06-05,M002,4,False
2025-06-05,M003,4,False
2025-06-05,A001,16,False
2025-06-05,A002,4,False
2025-06-05,A003,16,False
2025-06-05,A004,5,False
2025-06-05,A005,4,False
2025-06-05,A006,10,False
2025-06-05,B001,9,False
2025-06-05,B002,2,False
2025-06-06,M001,5,False
2025-06-06,M002,5,False
2025-06-06,M003,4,False
2025-06-06,A001,16,False
2025-06-06,A002,10,False
2025-06-06,A003,10,False
2025-06-06,A004,7,False
2025-06-06,A005,7,False
2025-06-06,A006,3,False
2025-06-06,B001,4,False
2025-06-06,B002,3,False
2025-06-07,M001,5,False
2025-06-07,M002,8,False
2025-06-07,M003,4,False
2025-06-07,A001,10,False
2025-06-07,A002,19,False
2025-06-07,A003,12,False
2025-06-07,A004,9,False
2025-06-07,A005,11,False
2025-06-07,A006,10,False
2025-06-07,B001,5,False
2025-06-07,B002,8,False
2025-06-08,M001,6,False
2025-06-08,M002,3,False
2025-06-08,M003,5,False
2025-06-08,A001,15,False
2025-06-08,A002,20,False
2025-06-08,A003,12,False
2025-06-08,A004,8,False
2025-06-08,A005,7,False
2025-06-08,A006,2,False
2025-06-08,B001,8,False
2025-06-08,B002,4,False
2025-06-09,M001,1,False
2025-06-09,M002,0,False
2025-06-09,M003,1,False
2025-06-09,A001,14,False
2025-06-09,A002,8,False
2025-06-09,A003,8,False
2025-06-09,A004,5,False
2025-06-09,A005,5,False
2025-06-09,A006,5,False
2025-06-09,B001,5,False
2025-06-09,B002,1,False
2025-06-10,M001,0,False
2025-06-10,M002,0,False
2025-06-10,M003,4,False
2025-06-10,A001,9,False
2025-06-10,A002,3,False
2025-06-10,A003,7,False
2025-06-10,A004,4,False
2025-06-10,A005,6,False
2025-06-10,A006,6,False
2025-06-10,B001,2,False
2025-06-10,B002,3,False
2025-06-11,M001,6,False
2025-06-11,M002,0,False
2025-06-11,M003,3,False
2025-06-11,A001,12,False
2025-06-11,A002,5,False
2025-06-11,A003,9,False
2025-06-11,A004,5,False
2025-06-11,A005,8,False
2025-06-11,A006,9,False
2025-06-11,B001,4,False
2025-06-11,B002,4,False
2025-06-12,M001,1,False
2025-06-12,M002,0,False
2025-06-12,M003,2,False
2025-06-12,A001,12,False
2025-06-12,A002,11,False
2025-06-12,A003,19,False
2025-06-12,A004,4,False
2025-06-12,A005,10,False
2025-06-12,A006,10,False
2025-06-12,B001,2,False
2025-06-12,B002,2,False
2025-06-13,M001,5,False
2025-06-13,M002,6,False
2025-06-13,M003,4,False
2025-06-13,A001,10,False
2025-06-13,A002,8,False
2025-06-13,A003,7,False
2025-06-13,A004,10,False
2025-06-13,A005,7,False
2025-06-13,A006,7,False
2025-06-13,B001,11,False
2025-06-13,B002,3,False
2025-06-14,M001,5,False
2025-06-14,M002,9,False
2025-06-14,M003,2,False
2025-06-14,A001,12,False
2025-06-14,A002,9,False
2025-06-14,A003,9,False
2025-06-14,A004,10,False
2025-06-14,A005,10,False
2025-06-14,A006,12,False
2025-06-14,B001,4,False
2025-06-14,B002,3,False
2025-06-15,M001,0,False
2025-06-15,M002,9,False
2025-06-15,M003,3,False
2025-06-15,A001,13,False
2025-06-15,A002,9,False
2025-06-15,A003,12,False
2025-06-15,A004,6,False
2025-06-15,A005,12,False
2025-06-15,A006,6,False
2025-06-15,B001,3,False
2025-06-15,B002,0,False
2025-06-16,M001,2,False
2025-06-16,M002,1,False
2025-06-16,M003,6,False
2025-06-16,A001,8,False
2025-06-16,A002,11,False
2025-06-16,A003,9,False
2025-06-16,A004,6,False
2025-06-16,A005,5,False
2025-06-16,A006,3,False
2025-06-16,B001,3,False
2025-06-16,B002,3,False
2025-06-17,M001,0,False
2025-06-17,M002,5,False
2025-06-17,M003,1,False
2025-06-17,A001,12,False
2025-06-17,A002,7,False
2025-06-17,A003,8,False
2025-06-17,A004,4,False
2025-06-17,A005,8,False
2025-06-17,A006,7,False
2025-06-17,B001,3,False
2025-06-17,B002,3,False
2025-06-18,M001,2,False
2025-06-18,M002,3,False
2025-06-18,M003,1,False
2025-06-18,A001,15,False
2025-06-18,A002,5,False
2025-06-18,A003,5,False
2025-06-18,A004,6,False
2025-06-18,A005,7,False
2025-06-18,A006,2,False
2025-06-18,B001,3,False
2025-06-18,B002,5,False
2025-06-19,M001,3,False
2025-06-19,M002,4,False
2025-06-19,M003,9,False
2025-06-19,A001,11,False
2025-06-19,A002,10,False
2025-06-19,A003,12,False
2025-06-19,A004,6,False
2025-06-19,A005,9,False
2025-06-19,A006,11,False
2025-06-19,B001,8,False
2025-06-19,B002,5,False
2025-06-20,M001,2,False
2025-06-20,M002,0,False
2025-06-20,M003,5,False
2025-06-20,A001,13,False
2025-06-20,A002,10,False
2025-06-20,A003,16,False
2025-06-20,A004,8,False
2025-06-20,A005,3,False
2025-06-20,A006,5,False
2025-06-20,B001,7,False
2025-06-20,B002,4,False
2025-06-21,M001,0,False
2025-06-21,M002,6,False
2025-06-21,M003,5,False
2025-06-21,A001,21,False
2025-06-21,A002,12,False
2025-06-21,A003,12,False
2025-06-21,A004,12,False
2025-06-21,A005,9,False
2025-06-21,A006,9,False
2025-06-21,B001,8,False
2025-06-21,B002,6,False
2025-06-22,M001,12,False
2025-06-22,M002,7,False
2025-06-22,M003,5,False
2025-06-22,A001,15,False
2025-06-22,A002,12,False
2025-06-22,A003,8,False
2025-06-22,A004,13,False
2025-06-22,A005,8,False
2025-06-22,A006,5,False
2025-06-22,B001,7,False
2025-06-22,B002,2,False
2025-06-23,M001,5,False
2025-06-23,M002,5,False
2025-06-23,M003,5,False
2025-06-23,A001,15,False
2025-06-23,A002,12,False
2025-06-23,A003,5,False
2025-06-23,A004,7,False
2025-06-23,A005,6,False
2025-06-23,A006,6,False
2025-06-23,B001,3,False
2025-06-23,B002,4,False
2025-06-24,M001,0,False
2025-06-24,M002,5,False
2025-06-24,M003,3,False
2025-06-24,A001,12,False
2025-06-24,A002,10,False
2025-06-24,A003,8,False
2025-06-24,A004,7,False
2025-06-24,A005,9,False
2025-06-24,A006,7,False
2025-06-24,B001,7,False
2025-06-24,B002,5,False
2025-06-25,M001,2,False
2025-06-25,M002,6,False
2025-06-25,M003,1,False
2025-06-25,A001,10,False
2025-06-25,A002,6,False
2025-06-25,A003,7,False
2025-06-25,A004,3,False
2025-06-25,A005,6,False
2025-06-25,A006,4,False
2025-06-25,B001,7,False
2025-06-25,B002,5,False
2025-06-26,M001,4,False
2025-06-26,M002,0,False
2025-06-26,M003,1,False
2025-06-26,A001,13,False
2025-06-26,A002,8,False
2025-06-26,A003,12,False
2025-06-26,A004,7,False
2025-06-26,A005,16,False
2025-06-26,A006,5,False
2025-06-26,B001,3,False
2025-06-26,B002,4,False
2025-06-27,M001,0,False
2025-06-27,M002,5,False
2025-06-27,M003,4,False
2025-06-27,A001,12,False
2025-06-27,A002,12,False
2025-06-27,A003,16,False
2025-06-27,A004,9,False
2025-06-27,A005,6,False
2025-06-27,A006,9,False
2025-06-27,B001,6,False
2025-06-27,B002,0,False
2025-06-28,M001,2,False
2025-06-28,M002,3,False
2025-06-28,M003,1,False
2025-06-28,A001,21,False
2025-06-28,A002,10,False
2025-06-28,A003,8,False
2025-06-28,A004,6,False
2025-06-28,A005,7,False
2025-06-28,A006,11,False
2025-06-28,B001,6,False
2025-06-28,B002,3,False
2025-06-29,M001,4,False
2025-06-29,M002,2,False
2025-06-29,M003,3,False
2025-06-29,A001,20,False
2025-06-29,A002,8,False
2025-06-29,A003,9,False
2025-06-29,A004,8,False
2025-06-29,A005,13,False
2025-06-29,A006,9,False
2025-06-29,B001,4,False
2025-06-29,B002,3,False
2025-06-30,M001,5,False
2025-06-30,M002,7,False
2025-06-30,M003,0,False
2025-06-30,A001,10,False
2025-06-30,A002,7,False
2025-06-30,A003,9,False
2025-06-30,A004,6,False
2025-06-30,A005,2,False
2025-06-30,A006,5,False
2025-06-30,B001,4,False
2025-06-30,B002,2,False
2025-07-01,M001,5,False
2025-07-01,M002,5,False
2025-07-01,M003,5,False
2025-07-01,A001,10,False
2025-07-01,A002,5,False
2025-07-01,A003,7,False
2025-07-01,A004,7,False
2025-07-01,A005,9,False
2025-07-01,A006,8,False
2025-07-01,B001,4,False
2025-07-01,B002,6,False
2025-07-02,M001,3,False
2025-07-02,M002,3,False
2025-07-02,M003,2,False
2025-07-02,A001,9,False
2025-07-02,A002,6,False
2025-07-02,A003,6,False
2025-07-02,A004,7,False
2025-07-02,A005,9,False
2025-07-02,A006,3,False
2025-07-02,B001,5,False
2025-07-02,B002,0,False
2025-07-03,M001,5,False
2025-07-03,M002,2,False
2025-07-03,M003,3,False
2025-07-03,A001,9,False
2025-07-03,A002,8,False
2025-07-03,A003,4,False
2025-07-03,A004,7,False
2025-07-03,A005,10,False
2025-07-03,A006,5,False
2025-07-03,B001,4,False
2025-07-03,B002,7,False
2025-07-04,M001,1,False
2025-07-04,M002,5,False
2025-07-04,M003,3,False
2025-07-04,A001,10,False
2025-07-04,A002,14,False
2025-07-04,A003,17,False
2025-07-04,A004,1,False
2025-07-04,A005,5,False
2025-07-04,A006,5,False
2025-07-04,B001,9,False
2025-07-04,B002,4,False
2025-07-05,M001,9,False
2025-07-05,M002,3,False
2025-07-05,M003,10,False
2025-07-05,A001,16,False
2025-07-05,A002,13,False
2025-07-05,A003,12,False
2025-07-05,A004,9,False
2025-07-05,A005,13,False
2025-07-05,A006,9,False
2025-07-05,B001,4,False
2025-07-05,B002,3,False
2025-07-06,M001,7,False
2025-07-06,M002,0,False
2025-07-06,M003,4,False
2025-07-06,A001,24,False
2025-07-06,A002,12,False
2025-07-06,A003,17,False
2025-07-06,A004,8,False
2025-07-06,A005,9,False
2025-07-06,A006,7,False
2025-07-06,B001,8,False
2025-07-06,B002,4,False
2025-07-07,M001,1,False
2025-07-07,M002,5,False
2025-07-07,M003,1,False
2025-07-07,A001,7,False
2025-07-07,A002,5,False
2025-07-07,A003,10,False
2025-07-07,A004,7,False
2025-07-07,A005,8,False
2025-07-07,A006,4,False
2025-07-07,B001,2,False
2025-07-07,B002,0,False
2025-07-08,M001,2,False
2025-07-08,M002,4,False
2025-07-08,M003,2,False
2025-07-08,A001,11,False
2025-07-08,A002,7,False
2025-07-08,A003,4,False
2025-07-08,A004,7,False
2025-07-08,A005,9,False
2025-07-08,A006,4,False
2025-07-08,B001,4,False
2025-07-08,B002,2,False
2025-07-09,M001,3,False
2025-07-09,M002,3,False
2025-07-09,M003,2,False
2025-07-09,A001,10,False
2025-07-09,A002,7,False
2025-07-09,A003,7,False
2025-07-09,A004,10,False
2025-07-09,A005,13,False
2025-07-09,A006,5,False
2025-07-09,B001,2,False
2025-07-09,B002,2,False
2025-07-10,M001,4,False
2025-07-10,M002,6,False
2025-07-10,M003,6,False
2025-07-10,A001,10,False
2025-07-10,A002,10,False
2025-07-10,A003,9,False
2025-07-10,A004,17,False
2025-07-10,A005,8,False
2025-07-10,A006,9,False
2025-07-10,B001,5,False
2025-07-10,B002,0,False
2025-07-11,M001,3,False
2025-07-11,M002,4,False
2025-07-11,M003,0,False
2025-07-11,A001,17,False
2025-07-11,A002,10,False
2025-07-11,A003,13,False
2025-07-11,A004,12,False
2025-07-11,A005,8,False
2025-07-11,A006,5,False
2025-07-11,B001,9,False
2025-07-11,B002,3,False
2025-07-12,M001,4,False
2025-07-12,M002,8,False
2025-07-12,M003,8,False
2025-07-12,A001,17,False
2025-07-12,A002,13,False
2025-07-12,A003,13,False
2025-07-12,A004,11,False
2025-07-12,A005,6,False
2025-07-12,A006,10,False
2025-07-12,B001,7,False
2025-07-12,B002,7,False
2025-07-13,M001,9,False
2025-07-13,M002,5,False
2025-07-13,M003,3,False
2025-07-13,A001,19,False
2025-07-13,A002,8,False
2025-07-13,A003,17,False
2025-07-13,A004,8,False
2025-07-13,A005,8,False
2025-07-13,A006,10,False
2025-07-13,B001,6,False
2025-07-13,B002,4,False
2025-07-14,M001,0,False
2025-07-14,M002,5,False
2025-07-14,M003,2,False
2025-07-14,A001,15,False
2025-07-14,A002,6,False
2025-07-14,A003,7,False
2025-07-14,A004,6,False
2025-07-14,A005,7,False
2025-07-14,A006,6,False
2025-07-14,B001,8,False
2025-07-14,B002,1,False
2025-07-15,M001,4,False
2025-07-15,M002,4,False
2025-07-15,M003,1,False
2025-07-15,A001,9,False
2025-07-15,A002,11,False
2025-07-15,A003,8,False
2025-07-15,A004,9,False
2025-07-15,A005,6,False
2025-07-15,A006,6,False
2025-07-15,B001,5,False
2025-07-15,B002,0,False
2025-07-16,M001,2,False
2025-07-16,M002,5,False
2025-07-16,M003,2,False
2025-07-16,A001,12,False
2025-07-16,A002,5,False
2025-07-16,A003,5,False
2025-07-16,A004,9,False
2025-07-16,A005,5,False
2025-07-16,A006,5,False
2025-07-16,B001,7,False
2025-07-16,B002,0,False
2025-07-17,M001,1,False
2025-07-17,M002,4,False
2025-07-17,M003,3,False
2025-07-17,A001,19,False
2025-07-17,A002,11,False
2025-07-17,A003,11,False
2025-07-17,A004,6,False
2025-07-17,A005,13,False
2025-07-17,A006,9,False
2025-07-17,B001,5,False
2025-07-17,B002,8,False
2025-07-18,M001,6,False
2025-07-18,M002,6,False
2025-07-18,M003,0,False
2025-07-18,A001,17,False
2025-07-18,A002,11,False
2025-07-18,A003,14,False
2025-07-18,A004,7,False
2025-07-18,A005,10,False
2025-07-18,A006,3,False
2025-07-18,B001,5,False
2025-07-18,B002,3,False
2025-07-19,M001,8,False
2025-07-19,M002,5,False
2025-07-19,M003,8,False
2025-07-19,A001,17,False
2025-07-19,A002,13,False
2025-07-19,A003,12,False
2025-07-19,A004,8,False
2025-07-19,A005,14,False
2025-07-19,A006,13,False
2025-07-19,B001,6,False
2025-07-19,B002,5,False
2025-07-20,M001,0,False
2025-07-20,M002,8,False
2025-07-20,M003,2,False
2025-07-20,A001,17,False
2025-07-20,A002,6,False
2025-07-20,A003,14,False
2025-07-20,A004,8,False
2025-07-20,A005,11,False
2025-07-20,A006,5,False
2025-07-20,B001,6,False
2025-07-20,B002,4,False
2025-07-21,M001,5,False
2025-07-21,M002,5,False
2025-07-21,M003,2,False
2025-07-21,A001,8,False
2025-07-21,A002,9,False
2025-07-21,A003,11,False
2025-07-21,A004,3,False
2025-07-21,A005,7,False
2025-07-21,A006,6,False
2025-07-21,B001,2,False
2025-07-21,B002,2,False
2025-07-22,M001,0,False
2025-07-22,M002,2,False
2025-07-22,M003,0,False
2025-07-22,A001,11,False
2025-07-22,A002,9,False
2025-07-22,A003,6,False
2025-07-22,A004,5,False
2025-07-22,A005,8,False
2025-07-22,A006,1,False
2025-07-22,B001,3,False
2025-07-22,B002,5,False
2025-07-23,M001,6,False
2025-07-23,M002,5,False
2025-07-23,M003,4,False
2025-07-23,A001,13,False
2025-07-23,A002,10,False
2025-07-23,A003,6,False
2025-07-23,A004,9,False
2025-07-23,A005,2,False
2025-07-23,A006,10,False
2025-07-23,B001,6,False
2025-07-23,B002,2,False
2025-07-24,M001,3,False
2025-07-24,M002,4,False
2025-07-24,M003,0,False
2025-07-24,A001,17,False
2025-07-24,A002,4,False
2025-07-24,A003,10,False
2025-07-24,A004,9,False
2025-07-24,A005,10,False
2025-07-24,A006,10,False
2025-07-24,B001,9,False
2025-07-24,B002,1,False
2025-07-25,M001,6,False
2025-07-25,M002,8,False
2025-07-25,M003,5,False
2025-07-25,A001,10,False
2025-07-25,A002,12,False
2025-07-25,A003,10,False
2025-07-25,A004,3,False
2025-07-25,A005,7,False
2025-07-25,A006,10,False
2025-07-25,B001,8,False
2025-07-25,B002,7,False
2025-07-26,M001,3,False
2025-07-26,M002,4,False
2025-07-26,M003,0,False
2025-07-26,A001,7,False
2025-07-26,A002,15,False
2025-07-26,A003,18,False
2025-07-26,A004,11,False
2025-07-26,A005,9,False
2025-07-26,A006,8,False
2025-07-26,B001,9,False
2025-07-26,B002,3,False
2025-07-27,M001,4,False
2025-07-27,M002,5,False
2025-07-27,M003,5,False
2025-07-27,A001,16,False
2025-07-27,A002,6,False
2025-07-27,A003,7,False
2025-07-27,A004,11,False
2025-07-27,A005,8,False
2025-07-27,A006,8,False
2025-07-27,B001,8,False
2025-07-27,B002,0,False
2025-07-28,M001,1,False
2025-07-28,M002,6,False
2025-07-28,M003,2,False
2025-07-28,A001,8,False
2025-07-28,A002,2,False
2025-07-28,A003,2,False
2025-07-28,A004,6,False
2025-07-28,A005,9,False
2025-07-28,A006,5,False
2025-07-28,B001,5,False
2025-07-28,B002,0,False
2025-07-29,M001,3,False
2025-07-29,M002,3,False
2025-07-29,M003,4,False
2025-07-29,A001,9,False
2025-07-29,A002,7,False
2025-07-29,A003,3,False
2025-07-29,A004,8,False
2025-07-29,A005,9,False
2025-07-29,A006,4,False
2025-07-29,B001,9,False
2025-07-29,B002,0,False
2025-07-30,M001,2,False
2025-07-30,M002,3,False
2025-07-30,M003,0,False
2025-07-30,A001,16,False
2025-07-30,A002,9,False
2025-07-30,A003,13,False
2025-07-30,A004,1,False
2025-07-30,A005,5,False
2025-07-30,A006,4,False
2025-07-30,B001,6,False
2025-07-30,B002,2,False
2025-07-31,M001,9,False
2025-07-31,M002,5,False
2025-07-31,M003,3,False
2025-07-31,A001,21,False
2025-07-31,A002,6,False
2025-07-31,A003,6,False
2025-07-31,A004,5,False
2025-07-31,A005,4,False
2025-07-31,A006,7,False
2025-07-31,B001,8,False
2025-07-31,B002,1,False
2025-08-01,M001,4,False
2025-08-01,M002,6,False
2025-08-01,M003,4,False
2025-08-01,A001,12,False
2025-08-01,A002,11,False
2025-08-01,A003,15,False
2025-08-01,A004,4,False
2025-08-01,A005,5,False
2025-08-01,A006,5,False
2025-08-01,B001,6,False
2025-08-01,B002,6,False
2025-08-02,M001,5,False
2025-08-02,M002,9,False
2025-08-02,M003,4,False
2025-08-02,A001,9,False
2025-08-02,A002,12,False
2025-08-02,A003,13,False
2025-08-02,A004,2,False
2025-08-02,A005,7,False
2025-08-02,A006,6,False
2025-08-02,B001,6,False
2025-08-02,B002,2,False
2025-08-03,M001,4,False
2025-08-03,M002,5,False
2025-08-03,M003,4,False
2025-08-03,A001,10,False
2025-08-03,A002,9,False
2025-08-03,A003,14,False
2025-08-03,A004,12,False
2025-08-03,A005,6,False
2025-08-03,A006,6,False
2025-08-03,B001,5,False
2025-08-03,B002,0,False
2025-08-04,M001,1,False
2025-08-04,M002,7,False
2025-08-04,M003,4,False
2025-08-04,A001,9,False
2025-08-04,A002,7,False
2025-08-04,A003,10,False
2025-08-04,A004,1,False
2025-08-04,A005,7,False
2025-08-04,A006,7,False
2025-08-04,B001,5,False
2025-08-04,B002,1,False
2025-08-05,M001,3,False
2025-08-05,M002,4,False
2025-08-05,M003,4,False
2025-08-05,A001,10,False
2025-08-05,A002,8,False
2025-08-05,A003,9,False
2025-08-05,A004,4,False
2025-08-05,A005,4,False
2025-08-05,A006,4,False
2025-08-05,B001,6,False
2025-08-05,B002,3,False
2025-08-06,M001,5,False
2025-08-06,M002,4,False
2025-08-06,M003,0,False
2025-08-06,A001,15,False
2025-08-06,A002,4,False
2025-08-06,A003,11,False
2025-08-06,A004,5,False
2025-08-06,A005,5,False
2025-08-06,A006,5,False
2025-08-06,B001,2,False
2025-08-06,B002,2,False
2025-08-07,M001,4,False
2025-08-07,M002,7,False
2025-08-07,M003,2,False
2025-08-07,A001,18,False
2025-08-07,A002,8,False
2025-08-07,A003,8,False
2025-08-07,A004,9,False
2025-08-07,A005,9,False
2025-08-07,A006,1,False
2025-08-07,B001,3,False
2025-08-07,B002,0,False
2025-08-08,M001,3,False
2025-08-08,M002,6,False
2025-08-08,M003,7,False
2025-08-08,A001,12,False
2025-08-08,A002,6,False
2025-08-08,A003,9,False
2025-08-08,A004,8,False
2025-08-08,A005,14,False
2025-08-08,A006,5,False
2025-08-08,B001,7,False
2025-08-08,B002,0,False
2025-08-09,M001,7,False
2025-08-09,M002,5,False
2025-08-09,M003,3,False
2025-08-09,A001,12,False
2025-08-09,A002,14,False
2025-08-09,A003,13,False
2025-08-09,A004,5,False
2025-08-09,A005,10,False
2025-08-09,A006,12,False
2025-08-09,B001,6,False
2025-08-09,B002,3,False
2025-08-10,M001,3,False
2025-08-10,M002,3,False
2025-08-10,M003,6,False
2025-08-10,A001,13,False
2025-08-10,A002,12,False
2025-08-10,A003,11,False
2025-08-10,A004,8,False
2025-08-10,A005,4,False
2025-08-10,A006,8,False
2025-08-10,B001,9,False
2025-08-10,B002,5,False
2025-08-11,M001,1,False
2025-08-11,M002,3,False
2025-08-11,M003,1,False
2025-08-11,A001,18,False
2025-08-11,A002,7,False
2025-08-11,A003,8,False
2025-08-11,A004,5,False
2025-08-11,A005,5,False
2025-08-11,A006,2,False
2025-08-11,B001,5,False
2025-08-11,B002,3,False
2025-08-12,M001,3,False
2025-08-12,M002,4,False
2025-08-12,M003,3,False
2025-08-12,A001,18,False
2025-08-12,A002,9,False
2025-08-12,A003,9,False
2025-08-12,A004,6,False
2025-08-12,A005,5,False
2025-08-12,A006,2,False
2025-08-12,B001,8,False
2025-08-12,B002,3,False
2025-08-13,M001,4,False
2025-08-13,M002,6,False
2025-08-13,M003,3,False
2025-08-13,A001,8,False
2025-08-13,A002,4,False
2025-08-13,A003,10,False
2025-08-13,A004,0,False
2025-08-13,A005,4,False
2025-08-13,A006,8,False
2025-08-13,B001,3,False
2025-08-13,B002,4,False
2025-08-14,M001,0,False
2025-08-14,M002,0,False
2025-08-14,M003,1,False
2025-08-14,A001,12,False
2025-08-14,A002,15,False
2025-08-14,A003,4,False
2025-08-14,A004,4,False
2025-08-14,A005,14,False
2025-08-14,A006,5,False
2025-08-14,B001,6,False
2025-08-14,B002,6,False
2025-08-15,M001,7,False
2025-08-15,M002,2,False
2025-08-15,M003,4,False
2025-08-15,A001,5,False
2025-08-15,A002,10,False
2025-08-15,A003,9,False
2025-08-15,A004,2,False
2025-08-15,A005,10,False
2025-08-15,A006,4,False
2025-08-15,B001,6,False
2025-08-15,B002,2,False
2025-08-16,M001,3,False
2025-08-16,M002,3,False
2025-08-16,M003,4,False
2025-08-16,A001,19,False
2025-08-16,A002,13,False
2025-08-16,A003,11,False
2025-08-16,A004,9,False
2025-08-16,A005,7,False
2025-08-16,A006,10,False
2025-08-16,B001,5,False
2025-08-16,B002,6,False
2025-08-17,M001,2,False
2025-08-17,M002,3,False
2025-08-17,M003,3,False
2025-08-17,A001,17,False
